,nickname,text,score,like,dislike,time,watch_movie
217,기린인간(anna****),로멘스랑 노래가 너무 잘 어우러 졌음,10,0,0,2012-09-16 12:10,0
218,이창민(lcm3****),재밌다 ㅋ,9,0,0,2012-09-13 19:49,0
219,랑랑(ysjh****),뻔한소재에 뻔한 레파토리임에도 아름다운 노래와 알콩달콩한 그들의 연기가 전혀 진부하지 않고 즐겁게보았다,7,0,0,2012-09-13 3:44,0
220,쵸쵸니(tkfk****),킬링타임용으로  괜찮긴 했음..역시 노래가 최고!,7,0,0,2012-08-30 2:56,0
221,회오리(hyeu****),휴그랜트 로맨틱~♥,10,0,0,2012-08-18 19:50,0
222,q_kq****,정말좋아여!,10,0,0,2012-08-18 14:26,0
223,이연주(hygb****),그냥 그랬다,6,0,0,2012-08-14 18:40,0
224,박민석(qkra****),진짜 재밌음,10,0,0,2012-08-13 16:31,0
225,네이년이상해졌어(come****),타임킬링용으로 나쁘지 않았다.,7,0,0,2012-08-11 23:01,0
226,이이읽(popp****),재밌어요 이런영화를 왜 쟁여놓고지금봤는지ㅠ남친여친이랑 같이보면 좋을거같음! 그리고 그 코라 걔 완전엽기ㅋㅋㅋㅋㅋㅋㅋㅋ,10,0,0,2012-08-06 12:36,0
227,첼시(namj****),좋았다,8,0,0,2012-08-05 9:54,0
228,보슬비(dudd****),구웃ㅋㅋ,10,0,0,2012-08-04 14:37,0
229,MS(msgk****),가족들과도 보기좋고 연인과 보면 더욱더 좋은영화,10,0,0,2012-08-01 15:27,0
230,tale****,아주좋은영화,10,0,0,2012-07-25 18:01,0
231,wngu****,진짜재미있었어요,10,0,0,2012-07-23 17:30,0
232,hiro****,휴그랜트의 매력이란,9,0,0,2012-07-16 9:15,0
233,gusl****,다시 보고 싶은 영화 꼭 한번 보셔요~,10,0,0,2012-07-13 13:39,0
234,dltl****,살짝 지루함이 없지않았던..ㅎㅎ 8점정도가 적당한듯?,8,0,0,2012-06-25 1:39,0
235,macb****,드류의 패션이 좋았다.  코디 누구니?,7,0,0,2012-06-17 16:52,0
236,jko0****,왜 이런영화를 지금봣지? 꼭 추천하고 싶은영화 !,10,0,0,2012-06-16 19:33,0
237,mhth****,음악에 대한 '적절한' 고뇌도 보이고 치료도 보이며 사랑도 보인다.,7,0,0,2012-06-09 19:43,0
238,mvye****,OST가 너무좋구 재밌는 영화 ~,10,0,0,2012-06-07 17:10,0
239,limy****,노래도 좋구 배우들의 연기도 좋구 스토리도 좋앗음!!,10,0,0,2012-06-07 7:38,0
240,deli****,적당히 볼만하며 귀가 즐거운 영화,6,0,0,2012-06-05 16:16,0
241,thel****,훈훈한 로맨틱 코미디. ost도 달콤하다,8,0,0,2012-06-05 0:43,0
242,most****,남는건 OST... 그리고 같은 여자지만 예쁘장한 코라 ㅋㅋㅋㅋ,6,0,0,2012-06-03 19:33,0
243,digi****,댓글 잘 안다는데 다른건 모르겠고 노래가 너무 좋다!이 영화를 이제서야 보게되다니!,10,0,0,2012-06-01 11:53,0
244,kch_****,사랑하고 싶어진다,9,0,0,2012-05-28 1:11,0
245,wjdg****,사실적이면서도 웃긴....샨티샨티~~~ost대박~ 대사도 좋더군만요^^,9,0,0,2012-05-28 1:09,0
246,menu****,너무재밋엇다...,10,0,0,2012-05-25 23:40,0
247,alel****,미워할수없는 휴그랜트...사랑할수밖에없는 휴그랜트,9,0,0,2012-05-24 13:12,0
248,yks7****,휴그랜트 너무 매력잇음ㅠㅠ ost너무좋음,10,0,0,2012-05-23 23:29,0
249,ggan****,노래,9,0,0,2012-05-22 21:44,0
250,pop2****,드류 베리모어의 순정 이야기... 미녀 삼총사에서는 터프걸로 활약하는 드류 베리모어,10,0,0,2012-05-11 15:05,0
251,coff****,역시 로맨틱 코미디는 이래야 해! 라는 정석을 보여주는 영화~^^ 휴 그랜트 멋짐~,10,0,0,2012-05-11 3:23,0
252,chjy****,노래가 되게 아름답다 하지만 영화자체로서는 진부하고 그렇다고 뭔가 느껴지는게없다,8,0,0,2012-05-10 21:50,0
253,tkdp****,영화 속에 나오는 노래들이 너무 듣기 좋았고 두 주인공의 호흡이 너무 맘에 들었다.,10,0,0,2012-05-05 19:32,0
254,with****,휴그랜트의 저 이미지는 정말로 남자로서 닮고싶다,10,0,0,2012-05-05 18:38,0
255,sisa****,Way Back Into Love...,9,0,0,2012-04-30 4:43,0
256,usa1****,굿,10,0,0,2012-04-29 11:43,0
257,ming****,휴그랜트 정말이지...난 남자다,9,0,0,2012-04-26 12:38,0
258,sphe****,역시 노래로 사랑받는 영화구나,10,0,0,2012-04-17 20:22,0
259,jmy0****,노래가 좋아서 보게 된 영화! 보면서 너무 흐뭇했다.. ~~ 여운이남는다,10,0,0,2012-04-14 23:49,0
260,hang****,OST 모든곡이 대박 ㅋㅋㅋ,10,0,0,2012-04-14 23:34,0
261,ggty****,처음 부분은 좀 그랬지만 나중에 들어서 약간씩의 감동이 있음 잼없다고하지마ㅡㅡ,10,0,0,2012-04-09 19:34,0
262,eyec****,노래도 멋지고 영화도 멋지고...,10,0,0,2012-04-01 13:11,0
263,dlwl****,제밋고 감동스러움 몃져멋져,10,0,0,2012-03-31 18:59,0
264,thgk****,굿!,10,0,0,2012-03-31 15:14,0
265,jslr****,대박,10,0,0,2012-03-27 21:33,0
266,soul****,진부한내용. . . 기대를한탓인가 지루하고 노래만좋음 휴. . 베리드류모어 휴그랜트때문에봄,7,0,0,2012-03-27 2:18,0
267,dpwl****,노래가너무좋아서 봤는데 진한여운과 감동이남네요~^^,9,0,0,2012-03-25 22:15,0
268,jjcv****,노래 너무 좋고 드류나온영화중에 베스트,10,0,0,2012-03-24 18:28,0
269,gksr****,그냥 너무 좋았어. 영화가 끝난 뒤의 진한여운.,10,0,0,2012-03-16 0:37,0
270,whe1****,콘서트에서 노래 부르는 거 진심 감동^^,9,0,0,2012-03-11 21:06,0
271,ange****,ost 가 너무 좋아요 ~~,10,0,0,2012-03-11 17:52,0
272,minj****,훈훈하고사랑스러운영화 노래도정말좋다><,10,0,0,2012-02-29 21:10,0
273,stpi****,두근두근 음악 로맨스,10,0,0,2012-02-22 15:19,0
274,hmin****,잊을수 없는 ost !,10,0,0,2012-02-18 14:26,0
275,junj****,최고!,10,0,0,2012-02-16 18:26,0
276,kims****,8.8은 좀 후한듯. 멜로 영화의 뻔한 전개에 실증난 분은 실망할 듯.,7,0,0,2012-02-09 2:12,0
277,bbmm****,최고네요...,10,0,0,2012-01-31 14:05,0
278,ever****,휴그랜트좋아서봤는데 난 노팅힐보단 이게좀더나은것같은데?,10,0,0,2012-01-29 13:13,0
279,vori****,우와 웬만하면 이런거 안다는데 정말재밋습니다,10,0,0,2012-01-26 1:29,0
280,wlwj****,왠지 모를 산뜻한 기분~,10,0,0,2012-01-25 20:11,0
281,ppc6****,여운이 남는 영화다,10,0,0,2012-01-16 18:38,0
282,hand****,음악은 마음을 치료한다!,10,0,0,2012-01-16 0:30,0
283,1125****,감동적이다!,10,0,0,2012-01-08 18:38,0
284,2723****,이미 ost만으로 반먹고 들어간 영화,9,0,0,2012-01-07 20:32,0
285,juny****,노래도 좋고 스토리는 약간 진부했지만 감동적이였다 휴그랜트 너무 멋있음 드류베리모어도 예쁨,10,0,0,2012-01-05 19:38,0
286,2109****,OST최고! 누구나맘편히볼수있는영화.,9,0,0,2011-12-28 13:14,0
287,ci30****,"달콤한 이야기와, 듣기 좋은 OST의 조합.",8,0,0,2011-12-27 21:03,0
288,zlzh****,ost최고네요,10,0,0,2011-12-24 21:29,0
289,tjdg****,노래와 영화가 잘 어우러져서 좋았다,9,0,0,2011-12-24 10:59,0
290,blai****,노래좋네요 스토리는진부함,7,0,0,2011-12-23 18:52,0
291,dkst****,재밌네요 진짜 노래도 짱 좋네요,10,0,0,2011-12-22 20:54,0
292,yfgo****,way back into love 노래 제목을 몰라서 찾던중 이영화를 알게 되어 봤는데 짱이네요!,10,0,0,2011-12-22 0:00,0
293,2ndl****,Way Back Into Love 노래 들을때마다 생각나는 영화,10,0,0,2011-12-21 1:56,0
294,labe****,영화와 OST가 정말 잘어울려 다시봐도 재밌다,9,0,0,2011-12-18 6:32,0
295,jyjf****,음악영화에서 바라는 최소한을 것들을 충족시킨 영화. 깔끔한 한편의 뮤직영화,8,0,0,2011-12-15 21:52,0
296,sont****,휴그랜트님 굳 이분 영화는 다 좋은거 같아요,10,0,0,2011-12-12 14:40,0
297,hyeo****,좋당,9,0,0,2011-12-11 19:09,0
298,iiii****,OST가 아름다운 영화,10,0,0,2011-12-09 13:09,0
299,pana****,재밋다. 역시 휴그랜트 ㅋㅋ,9,0,0,2011-12-09 13:06,0
300,suo9****,휴 그랜트 영화는 다 너무 좋다 ㅠ,10,0,0,2011-12-04 23:10,0
301,itsm****,way back into love~,10,0,0,2011-12-01 17:50,0
302,clsr****,꼭 봐야할영화라면 이런영화죠ㅎ,10,0,0,2011-12-01 13:07,0
303,roal****,완죤 안보면 후회함!!! 꼭보시길~,10,0,0,2011-12-01 9:50,0
304,sang****,좋은 음악때문에 영화전체가 좋아지는 영화!,10,0,0,2011-11-19 21:59,0
305,kyho****,사랑을 가볍고 달콤하게 그린 영화,9,0,0,2011-11-03 3:20,0
306,namu****,사랑의 과정을 가사와 곡이 잘 어울어져 노래로 만들어지는거로 담아낸 예쁜 영화,10,0,0,2011-11-01 13:27,0
307,thir****,노래도 좋고 재밌고 괜찮았습니다 ㅎㅎ,10,0,0,2011-10-25 6:56,0
308,gusw****,마음이 따듯해지고 싶다면.. 이영화를.. 너무 아름다운 영화입니다..^^,10,0,0,2011-10-19 20:14,0
309,1492****,너무 아름다운 영화입니다 ㅠ,10,0,0,2011-10-08 22:42,0
310,cbjk****,잘봤습니다~~!,10,0,0,2011-10-08 0:01,0
311,hand****,노래도좋고 이영화를보고나서마음이따스해지는거같아요,10,0,0,2011-10-03 16:11,0
312,pupp****,오래간만에 나를 누군가와 사랑하고 싶게끔 만드는 영화.,9,0,0,2011-09-25 16:10,0
313,supe****,재밌네요 ㅎㅎㅎㅎ,10,0,0,2011-09-23 17:00,0
314,dokk****,다시봐도 사랑스럽다.,10,0,0,2011-09-17 14:28,0
315,aktn****,노래도좋고 재밋고 강추,10,0,0,2011-09-10 19:29,0
316,swee****,Way Back Into Love는 이 영화 볼때 들어야 제맛!,9,0,0,2011-09-10 1:02,0
317,ccor****,음악과 사랑의 조합~,9,0,0,2011-09-08 20:04,0
318,wfon****,이거 진짜 대박,10,0,0,2011-09-07 17:44,0
319,scha****,좋아하는 배우들이 나오는 잔잔한 로맨틱 코미디. 음악이 기억 속에 더 길게 남는다.,8,0,0,2011-09-06 17:28,0
320,ck02****,즐겁고 유쾌하다,8,0,0,2011-09-06 1:16,0
321,jang****,드류 베리모어는 사랑에 빠지는 연기를 정말 잘한다고 느꼈다. OST가 너무 좋은 영화.,9,0,0,2011-09-03 15:27,0
322,yhoo****,노래만 좋아 ....,8,0,0,2011-09-01 20:06,0
323,dmag****,기분 좋아지는 로맨스,9,0,0,2011-08-30 21:43,0
324,cey0****,"way back into love도 좋고 드류베리모어, 휴그랜트도 좋다! 오랫동안 생각나는 영화!",10,0,0,2011-08-25 21:18,0
325,wkfk****,아 좋다,8,0,0,2011-08-13 11:56,0
326,dmsg****,좋았음ㅋ,9,0,0,2011-08-10 22:40,0
327,gjh1****,첨이다 평점주기위해 로긴한건 아... 이런 사랑하고싶다...,10,0,0,2011-08-07 22:07,0
328,hyun****,이보다 훈훈한 로맨틱코미물은 없다!,10,0,0,2011-08-07 14:04,0
329,wodm****,노래도영화도다좋았던영화♡,10,0,0,2011-08-06 21:36,0
330,thdg****,진짜 좋음,10,0,0,2011-08-04 20:31,0
331,909s****,완전 최고!!! 짱,10,0,0,2011-08-02 19:09,0
332,chee****,드류베리모어 나오니까 재밌게 봤어요,8,0,0,2011-08-01 16:43,0
333,fifa****,재밋는데..,10,0,0,2011-07-09 19:32,0
334,sung****,정말 최고다.,10,0,0,2011-07-07 11:22,0
335,cjhm****,아~ 이게 이 노래구나 way back into love,10,0,0,2011-07-06 14:22,0
336,cary****,이런 영화 때문에 로맨틱 코미디를 사랑할 수 밖에 없는 ^^;,10,0,0,2011-06-30 15:06,0
337,ll0v****,잼있당 헤헤,10,0,0,2011-06-19 13:04,0
338,doch****,진짜 굿 ㅠ,10,0,0,2011-06-16 19:48,0
339,jsh7****,웃기고 재밌음,10,0,0,2011-06-12 15:27,0
340,naiv****,러브코미디ㅋㅋ 재밌게봄! ost좋음,10,0,0,2011-06-12 3:52,0
341,breg****,로맨틱 코미디의 정석이라 부를 만하다,7,0,0,2011-06-06 17:39,0
342,brin****,처음부터 끝까지 마음에 드는 영화 ㅋ ost도 좋다!,9,0,0,2011-06-05 2:51,0
343,dark****,자기도 모르게 아빠 미소 나오는 영화,10,0,0,2011-05-25 16:53,0
344,samt****,노래 좋음 베리모어의 매력도 ㅋㅋ,10,0,0,2011-05-25 16:48,0
345,thec****,달콤한 도넛과 쌉싸름한 커피와 곁들이면 참 좋을 영화,7,0,0,2011-05-13 12:54,0
346,hyun****,재밌게 잘봤어요 ㅜㅜ,10,0,0,2011-04-04 23:49,0
347,lkol****,"드류베리모어도 좋았고, OST도 특히 좋았던 영화 ^^",10,0,0,2011-04-02 22:17,0
348,k200****,이 영화는...정말 완전 좋은데 아 진짜 정말좋다,10,0,0,2011-04-01 21:07,0
349,firs****,너무 좋다,9,0,0,2011-03-23 0:45,0
350,abcr****,주연빨! 빈곤한 스토리가 아쉽지만 커플끼리 보기는 짱일거같은.......,8,0,0,2011-03-20 20:22,0
351,orph****,역시 드루베리모어 작품답네요.,8,0,0,2011-03-11 23:32,0
352,tico****,영화는 안봤지만 노래만으로도 나를 충분히 매혹시켰다.,10,0,0,2011-03-07 21:32,0
353,ahss****,휴그랜트와 나오는노래가 살렷슴 지지부진내용에 딱히공감도..;,6,0,0,2011-02-27 23:21,0
354,alan****,단순한 멜로지만 음악이 날개를 달아줬다... ㅎㅎ OST 좋타~,9,0,0,2011-02-27 2:42,0
355,kare****,굿,10,0,0,2011-02-14 17:48,0
356,codn****,완전 좋다♥♥♥♥♥♥♥♥♥♥,9,0,0,2011-02-11 16:29,0
357,effo****,드류베리모어♥,10,0,0,2011-02-09 20:39,0
358,athe****,"영화와 함께 음악을 전해주는 작품이 너무 좋습니다. 다시봐도, 다시들어도 좋습니다.",10,0,0,2011-02-05 15:15,0
359,07be****,짱!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,10,0,0,2011-01-31 21:46,0
360,pret****,볼만한 로맨스에다 좋은음악을 곁들여 7점,7,0,0,2011-01-30 2:30,0
361,lmj7****,사랑이 그리워지고 하고싶어지는 영화ㅠㅠ,10,0,0,2011-01-26 2:47,0
362,sund****,"노래도 좋고, 재밌다^^",10,0,0,2011-01-25 11:43,0
363,dlrk****,정말 재밌음 평점이 8.79데 그냥반올림해서9점이라고 생각함! 그리고 마지막노래 감동,10,0,0,2011-01-24 15:46,0
364,s2ol****,키읔,10,0,0,2011-01-24 13:07,0
365,dcup****,우리나라 가수들이 리메이크 했지만 역시 원곡이 좋다!!,10,0,0,2011-01-23 7:50,0
366,zmfh****,노래가 너무 좋은영화,10,0,0,2011-01-21 16:00,0
367,pp_m****,약간은 싱겁지만 충분히 사랑스러웠다.,8,0,0,2011-01-14 0:17,0
368,kona****,결코 훌륭하지 못하고 부족한 영화지만 귀엽고 사랑스럽다.,7,0,0,2011-01-13 11:06,0
369,hong****,조금 밋밋하지만 괜찮은 편 ㅋㅋ,8,0,0,2011-01-13 3:51,0
370,ycs9****,OST많이 들어봤는데 영화는 이제보네요 로맨스 영화중에서도 괜찮음~-2011/01/11-H,9,0,0,2011-01-11 3:28,0
371,tyle****,드류 베리모어의 천사같은 연기가 너무 좋았습니다,10,0,0,2011-01-08 10:33,0
372,sksk****,몸에서 짜릿함이....배우와노래가 너무잘맞아떨어지는....,10,0,0,2011-01-05 12:14,0
373,jaeh****,영화중에 ost를 수십번 들은거 같은데 질리지가 않아 노래 너무 좋음.,8,0,0,2011-01-02 3:56,0
374,pree****,코믹과 멜로의 적절한 조화. 각각의 캐릭이 개성이 강해서 좋았다.,9,0,0,2011-01-02 2:32,0
375,skd2****,그냥 굿굿,10,0,0,2010-12-31 3:26,0
376,fica****,드류 베리모어의 섬세한 연기가 너무 좋았어요,10,0,0,2010-12-30 11:04,0
377,hlto****,소피의 역할에 공감되는 부분이 많았고 같이 곡을 만든다는 내 로망+,8,0,0,2010-12-28 18:02,0
378,beck****,OST가 은은하고 좋았다. 역시 휴그랜트의 로맨스 영화의 황제임.,10,0,0,2010-12-25 21:38,0
379,thin****,"OST, 배우, 스토리 모두 사랑스러운 영화",10,0,0,2010-12-25 14:39,0
380,dhfb****,풋풋한 러브스토리와 두스타의조합으로 빛난다.,8,0,0,2010-12-25 8:54,0
381,rain****,전개도 빠르고 결말도 빠르고... 다 좋은데 뭔가 인스턴트 같은 느낌이야??,8,0,0,2010-12-17 1:45,0
382,sohw****,그냥저냥..^^ 즐거운 영화~ 내 머릿속엔 ost만 맴돌 뿐~,8,0,0,2010-12-15 2:12,0
383,huyk****,로맨틱! 러블리! 음악과 사랑이 나오는 영화중 최고인듯~ 드류베리무어 사랑스럽다!!,9,0,0,2010-12-10 17:32,0
384,min1****,전체적인 로맨스보다는 노래가 더 달달한 것 같네요 ㅎㅎ,6,0,0,2010-12-10 9:04,0
385,ki56****,재밌음ㅋㅋ,10,0,0,2010-12-06 1:57,0
386,semi****,최고의 영화,10,0,0,2010-12-06 1:56,0
387,post****,마음 한구석이 따뜻해지는 영화ㅎ ^^,10,0,0,2010-12-03 3:36,0
388,arkj****,로맨틱 코미디의 편안한 정석,8,0,0,2010-12-03 0:17,0
389,smal****,귀엽고 사랑스럽고 기분 좋아짐,10,0,0,2010-11-29 10:13,0
390,algh****,완전조아여>_< 완전재밌음,10,0,0,2010-11-28 17:48,0
391,phil****,ㅋㅋㅋ 초초초러블리한 영화ㅋㅋㅋ 넘웃기고재밌었어용,10,0,0,2010-11-26 16:57,0
392,goba****,볼만했어요.,9,0,0,2010-11-25 22:05,0
393,youm****,강추 영화!,10,0,0,2010-11-18 23:53,0
394,qksq****,오랜만에 가슴이 두근두근 하는 영화를 본거 같아요 ^^,10,0,0,2010-11-07 13:21,0
395,gusq****,재미있어요 강추,10,0,0,2010-11-05 20:43,0
396,laim****,아름다운 음악을 선보인 두 배우에게 박수를!!!!!!!!!,10,0,0,2010-10-24 22:19,0
397,i_am****,매력적인 영화!,10,0,0,2010-10-22 16:22,0
398,gsg0****,이거 10점 당연한거아닌가요? ㅋㅋ 정말재미있음 ㅋ,10,0,0,2010-10-13 16:37,0
399,zhfz****,말 필요없이 그냥 최고...,10,0,0,2010-10-11 20:46,0
400,noda****,두 주인공...너무 사랑스럽다 ㅎ,9,0,0,2010-10-09 13:41,0
401,ranf****,이야기를 끌고 나가는 노래의 힘~!!,8,0,0,2010-09-26 3:53,0
402,pkt6****,쩐다,10,0,0,2010-09-25 20:15,0
403,tmdl****,노래 짱좋아,10,0,0,2010-09-19 14:57,0
404,rygh****,제목 하나는 정말 잘 지었네요.,6,0,0,2010-09-19 2:01,0
405,issa****,다시보니 더재밌더라 매력적인영화.,10,0,0,2010-09-14 1:09,0
406,chb2****,너무 좋았음 노래도 좋다. 내 마음을 감동시킨 영화. 정말 굿이에요 굿굿굿,10,0,0,2010-09-12 17:37,0
407,rudd****,재밌었음 노래도 좋았구,8,0,0,2010-09-08 4:23,0
408,cele****,적절한 웃음 적절한 감동 억지스럽지 않아서 더 좋은 진정한 로맨틱코미디 영화,8,0,0,2010-09-04 22:20,0
409,ryu0****,잼있게 봤던 영화 ㅎㅎ ~,8,0,0,2010-09-03 0:36,0
410,cdrl****,"보통,,,",7,0,0,2010-09-01 9:43,0
411,odau****,"명성만큼은 재미없더라고, 둘이 잘 어울리긴 하더라",7,0,0,2010-08-31 9:55,0
412,mara****,ost 가사와 멜로디가 매우 좋다,10,0,0,2010-08-29 20:02,0
413,7huz****,"보고또봐도 질리지않는 스토리, 노래 너무좋아요^^",10,0,0,2010-08-28 19:59,0
414,noyd****,"좋은 음악, 좋은 스토리 Good~!",10,0,0,2010-08-27 23:51,0
415,aris****,재미있어요!! 로맨틱 코미디. 좋아하는 분은 재밌을듯.,10,0,0,2010-08-27 19:46,0
416,hjy6****,사랑하는 사람과 함께 보면 더욱 달콤할것같은 영화^^,10,0,0,2010-08-26 2:24,0
417,ksj0****,OST와 잔잔하고달달한이야기가 정말좋앗다,10,0,0,2010-08-23 10:57,0
418,mad_****,OST중에서도 팝의 노래가 머릿속을 계속 맴돈다,10,0,0,2010-08-21 16:52,0
419,anim****,아 . . . . 너무달달해영화가 ㅋㅋㅋㅋ Good,10,0,0,2010-08-21 14:43,0
