,nickname,text,score,like,dislike,time,watch_movie
163,달콜씁쓸(didg****),굉장히 기대하고 봤지만 조금은 실망이였습이다영화 초반에 지루한 감이 없지 않아 있으며 엔딩이 너무 급하게 끝난게 아닌가 생각됩니다 하지만 노래들은 참 괜찮았습니다,5,16,8,2014-08-19 8:47,0
164,나야(wjdq****),노래만 좋은 쓰레기 영화,1,17,9,2015-03-09 17:08,0
165,조혜림(johy****),1점도 아깝다숙면 잘 취하고 갑니다,1,17,9,2014-09-21 18:39,0
166,vudg****,엄청기대하고갓는데 평점 7.5점이적당..너무영화같은 스토리가 집중이잘안댓다..약간실망,1,17,9,2014-09-18 19:11,0
167,yblu****,저는 개인적으로 괜찮았지만 음악취향은 사람마다다르고 평점이 영화에비해 너무높아요;;사람들에게 너무큰기대를 주지는 맙시다!!!,1,17,9,2014-09-18 7:38,0
168,gmls****,1점도 아깝다.영화보면서 오줌싸고싶다는 생각 들게한건비긴 어게인이 처음^^ 난 무슨 후기알바쓰는가..싶다^^,1,17,9,2014-09-01 2:44,0
169,손바라gi(skyp****),노잼   ㅜㅜ  재미는없엇음 ㅠ,1,17,9,2014-08-29 23:54,0
170,name(koo9****),"평점이 왜이렇게 높은 지 이해가 안가네요. 노래도 그렇게 좋은 지 모르겠고 스토리는 아예 별로인데... 노래로 의사표현하는 드라마같은 부분에 반한 20대 여자때문에 평점이 이 모양. 영화는 배우,스토리,연출 등 여러...",1,19,11,2014-10-17 16:09,0
171,길길이(kilk****),젠장. 이거 평점이 왜이래? 아~아까운 내 시간 ㅜㅜ 완전 쉣임.,1,20,12,2014-09-23 19:56,0
172,말달리자(wino****),재밌긴 한데 9점대 평점은 아니다  7점 적당,1,20,12,2014-09-22 17:31,0
173,힘내(camj****),초반은 쩔었으나 중반이후부턴 너무 많이 보아온 스토리 전개. 억지스러운 판타지.  평점거품 좀 뺄께요.,1,20,12,2014-09-21 9:59,0
174,베니(inma****),요새 볼 영화가 진짜 없기 없구나. 이런게 1위라니...,1,20,12,2014-09-19 16:40,0
175,깝보(rapl****),재미없던데...  남자친구랑데이트중에 완전숙면취함  공짜로봐도시간마저 아까울영화....,1,20,12,2014-09-08 2:58,0
176,Rollelujah(whis****),"솔직히 영화 삽입곡들은 정말 좋았지만 스토리가 너무 없었다. 아내랑 재결합 하게 되는 과정도 자세하지않고,  대체적으로 모든 스토리가 너무 갑작스럽게 흘러간다. 한마디로 음악에만 너무 치우치고 설득력 없는 영화..",1,22,14,2014-09-08 12:16,0
177,OTRAMS(mayn****),프랜차이즈화된 원스. 맛은 변했다.,1,24,16,2014-09-18 16:32,0
178,센스(choj****),이거 진심 재미있으셨나요?? 저는 별로 감흥이 없던데요..;; 헤어진 남자에게 음악을 남기는 것도 그렇고.. 공감불가..,1,25,17,2014-09-23 10:04,0
179,Greed(mcsh****),ㅋㅋ마룬파이브 노래를 영화관에서 또 들어야할 필요가 있음? 진부한 스토리 뻔한 음악뿐새로운거라곤 거리녹음부분 근데 그마저도 뒤로가면서 빛이 바래버렸다 미스캐스팅 미국식 허세영화,1,26,18,2014-09-18 1:28,0
180,모난돌(k040****),당최 먼 내용인지  모르겠음... 평점은 왜이리 높은건지.. 잠만옴...,1,30,22,2014-09-18 12:03,0
181,잉ㅇㅇ(thdm****),진짜재미없고 지루함 원스가훨씬재밌음 왜 평점이 높은지도 모르겠음 나 20대여자,1,34,26,2014-09-09 21:57,0
182,태양보다 더(blaz****),음악이 없다면 인생은 무슨 낙으로 살아야 할까,9,7,0,2019-10-23 20:38,관람객
183,펭귄(rlae****),흑형 프리스타일랩 ㅋㅋㅋㅋ 이 형 없었으면 좀 섭했을거 같다ㅋㅋㅋ LOST STARS는 정말 오랜만에 만나는 명곡이고 전체적으로 영화 정말 좋았다~ 맥주나 한캔 딱 들고 가서 심야영화로 보는거 추천 !!!!,10,8,1,2014-08-25 3:38,0
184,쿨쿨(6514****),하.... 두글자밖에 안나오네요  쩐다...,10,8,1,2014-08-17 13:32,0
185,권지용친딸(dlxo****),음악이 하나하나 주옥같아서 기억에 남는 영화,10,8,1,2014-08-14 2:16,0
186,배배(hj09****),여운주는 영화!! 노래가 진짜 대박,10,8,1,2014-08-13 21:16,0
187,룡(gemd****),영화를 두번보지 않는데 이건 또보고 싶다.,10,10,3,2014-09-06 22:06,0
188,dudt****,취향이 달라서인지 영화보다 졸았음.,1,11,4,2014-09-21 14:14,0
189,아빠(kt53****),에휴..관람객 평점 좋으면 지들은'흥! 우리는 뭔가 달라보여야해!'하면서 평점 낮게주고 지들이 뭐 좀 되는 줄 아나보지? 니들은 한낱 남이 차려준 밥상에 반찬투정되는 것들 그 이상 그 이하도 아니다 알...,10,11,4,2014-08-13 20:51,0
190,진소(chun****),너무 높아서 1점드림 ㅇ ㅇ ㅇ ㅇ,1,12,5,2014-09-23 20:59,0
191,악동(lsk1****),진짜 속은 기분 노래좋다고 해서 들어보니 별로고 영화 좋다고 해서 봤더니 별로다 머떄문에 좋다고하는지 도저히 이해안간다,1,12,5,2014-09-23 5:37,0
192,alwl****,평점때문에 기대해서 봤는데.... 재미도 없고 감동도 없고..,1,12,5,2014-09-21 15:57,0
193,맥클레란(kjsg****),이렇게 영화값 아까운 재미없는 영화는 오랜만에 봤다. 스토리도 없고 순 음악만 주구장창 나온다 그냥 mp3로 소리만 들어도 될정도,1,12,5,2014-09-01 16:51,0
194,워니(ohmy****),5점이 적정하다 과대평가되어 일점준다. 솔찍히 재미없다.,1,14,7,2015-03-04 3:10,0
195,캔두(cand****),"이건뭐..80년대식 3류음악영화 그이상그이하도 아닌데, 평점이 어처구니 없어서 올린다. 군중심리인가? 평점믿고 낚여서 3류영화 보지않도록.",1,14,7,2014-11-06 18:12,0
196,swso****,거품쩌는 영화 기자평론가 점수만 봐도 알수있음,1,14,7,2014-10-15 14:30,0
197,sohj****,보다가 잤어요... 반복 되는 노래도 그다지 귀에 박히지 않네요,1,14,7,2014-09-23 17:57,0
198,kgks****,"이게 재밌는 사람들은 영화 처음보는 사람들인가. 평이왜이렇게높아. 2점도 아까운데 LOST STARS가 좋다는건가. 키이나 나이틀리, 마크 러팔러 캐스팅이 아까움, 마룬파이브 2시간짜리 뮤비급.",1,14,7,2014-09-20 23:11,0
199,오고마다(beag****),스토리 그냥 그렇고...  이 감독은 뭘 말하려고 하는걸까...  순수한 아티스트의 재기를 이용 영화내내 비판했던 영화 OST를 노린걸까... 다시는 이 감독 영화 보지 않으련다...,5,14,7,2014-08-25 0:19,0
200,bart(imze****),솔직히 감동도 없고 식상함.,1,16,9,2014-10-07 22:37,0
201,suri4305(tnfl****),평점보고 엄청 기대하면서 봤는데...전 솔직히 잘 모르겠어요 ㅠㅠㅠㅠ너무 지루했단 말이에요 ㅠㅠㅠ저두 제가 지루했던 이유를 알고싶어요.. 남들다 재밌다고 하는게 왜 저만 재미없던 거에요??,1,19,12,2014-09-18 23:41,0
202,bumj****,이게원스보다 낳다고?웃기는소리하지마라,1,19,12,2014-08-23 19:14,0
203,푸훗(0187****),참 어이가없는게 자기들 의견이랑 다르면 이유막론하고 욕하는 경우다 각자 영화를 보는 방식이 있는 건데  자기들 의견이랑 틀리다 생각되면 다수라는 점을 이용해 비방을 한다. 내가 봤을 땐 평론가들의 영화적 지식은 이런...,1,24,17,2014-09-21 1:19,0
204,hkan****,너무 너무 기대가 컸던 영화인데.. 막상 보고나니  그닥인데.. 왜 다들 환장해서 글올리는지 이해못함..,1,31,24,2014-09-01 19:30,0
205,알찬소식(ajwo****),평점보고 영화봤지만.. 이게 왜 9점대인지 나는 통 모르겠다;,1,61,54,2014-08-18 16:30,0
206,임수빈(rsb8****),인생 음악 영화.. 큰 스크린으로 보지 못한게 한이네요 재개봉 해주세요 제발,10,6,0,2018-10-31 0:05,0
207,세리(yky1****),일단 노래부터 완전 압도적 이였음 ... 주인공 감정선이 너무 잘 표현되있어서 보는내내 나도 주인공 감정에 따라 영화를 보는 기분이이였고 새벽에 이불 덮고 보면 힐링할수 있는 영화인것 같다,10,6,0,2018-10-29 9:15,0
208,산내동슛돌이(dbsg****),영화보고 하룻동안 웃었던적은 처음이다,10,6,0,2018-09-20 10:43,0
209,fear(sfho****),마지막에 lost stars가 너무 슬프게 들렸음..,10,6,0,2015-09-30 1:14,0
210,dlsd****,너무감동이다 이런영화를 극장에서 못보고 놓치다니 너무아쉽다. 무도더빙으로봤는데 오리지날로다시한번 봐야지,10,6,0,2015-09-30 1:08,0
211,외데가르드(hwiy****),영화관에서 봐야 진짠데.. 악기들움직일때 소름돋았었는데..,10,6,0,2015-09-30 1:07,0
212,arun****,감성터지는 영화 ㅜㅠ 강추!!!,10,6,0,2014-09-10 20:16,관람객
213,비앙카(zaxc****),"끝나고 나면 입에 미소가...보세요 오락성의 재밌기만한 영화도 아니고 끝나고 나면 '아, 정말 잘 봤다' 이 한마디가 자연스레 나오는 영화에요",10,6,0,2014-08-21 20:25,0
214,Kumamon(kson****),제가 본 음악영화 중에 가장 최고였다라고 생각합니다. 정말 여러분께서도 이미 언급하셨다시피 엔딩크레딧이 다 올라간 후에도 또 다시 보고 싶다고 생각 들었습니다. 정말 한편의 행복한 콘서트를 본 느낌이였습니다.,10,6,0,2014-08-21 0:49,0
215,Aldol(brte****),모처럼 나온 세련된 로맨틱,10,6,0,2014-08-20 17:47,0
216,지엠(homa****),이거 이번주 내로 내릴거같다 cgvOO들은 이번주 들어서상권 좋은데서는 상영도 안하고 계속 해주던 메가박스도 수요일부터 상영관이 확 준다블록버스터 말고 이런영화도 좀 상영해라 망할 놈들아,10,6,0,2014-08-18 13:32,0
217,lzpl****,와 이건 진짜 짱이다..,10,6,0,2014-08-16 0:33,0
218,Bring it(luj0****),Ost에 빠저나어올수 없음. 영화도 좋았으나 음악만으로도 10점 콘서트를 보고온느낌 명량 해적보다 더 재미있게 봄 최고의 음악 영화,10,6,0,2014-08-15 9:30,0
219,이고은(4495****),"남들 눈엔 오바스럽게 보이겠지만 가히 내 인생 최고의 영화라고 말하고 싶다.본지 몇년이 지나도 그 여운과 감동이 잊혀지질 않는다.눈에선 눈물이 안나는데, 마음이 울고있었다심금을 울린다는게 이런것이란 말인가?",10,7,1,2018-09-26 2:30,0
220,JYP(dpzk****),무도를 통해 다시한번 보게되었다. 역시 펑론가 평점이 6미만이면 그영화는 대박이다. 재밌네요,10,7,1,2015-09-30 0:57,0
221,Emily(kkr3****),스토리보다는 음악이 더 좋은 영화,7,7,1,2015-09-29 11:22,관람객
222,이지(dlwl****),좋아요 잔잔하고 노래도 한곡한곡이 다 명곡이네요,10,7,1,2014-09-09 2:03,관람객
223,GGwon(ggwo****),노래가 너무 좋다. 노래만으로도 10점,10,7,1,2014-08-20 16:59,0
224,shgh****,비긴어게인정말기대하고봤는데도역시실망ㅋㅋ시키지않았어요....ㅠㅠㅠ원스를넘재밌게봤는데원스보다좀더먼가산뜻한느낌?이면서정말좋네요ㅎㅎㅜㅜ진짜추천해요걍망설이지말고보세요ㅜㅜ솔직히영화값안아까운거같아요...ㅋㅋㅋ한번더보고싶은..,10,7,1,2014-08-20 4:04,0
225,큐zz(xox4****),평론가들은 점수 짜게 주면 지들이 잘난줄 아나봐,9,7,1,2014-08-18 21:22,0
226,bigp****,음악영화의 완성판 같은느낌 OST며 영상 캐스팅 모두 좋았음,10,7,1,2014-08-17 10:45,0
227,영국감자(urih****),평소에음악을좋아했었는데이번영화는음악과관련된영화라서재미있었고무엇보다음악이좋았었던것같았다,10,7,1,2014-08-16 21:03,관람객
228,joo(joor****),잔잔한 감동을 주는 좋은 영화를 모처럼 볼 수 있어서 좋았다.,10,7,1,2014-08-16 12:49,0
229,하현(moon****),눈과 귀와 마음이 즐거워지는 영화. 영화 보고 나서 기분이 매우 좋당,10,7,1,2014-08-14 9:15,0
230,EASH(tmdg****),한편의 뮤지컬을 본기분 .. 노래 하나하나 사랑스러웠다.,10,7,1,2014-08-13 21:54,0
231,달콤엘리(wony****),감성을 자극하는 영화~~,10,7,1,2014-08-13 17:02,0
232,anaa****,정말 음악으로 블록버스터급!!! 진부한 사랑이 아니어서 좋고 음악으로 교감하고 사랑해서 좋다. 혼자 봤지만 누군가와 이어폰을 공유하며 또 보고싶게 만드는 영화~,10,8,2,2014-08-17 2:41,관람객
233,가봉이(rkdu****),진짜 대체 왜 9점이 넘는지 이해가 안가는 영화 딱6점 지루하고 뻔한스토리 별점보고 갔다가 후회 엄청했네요 내인생 최악에 영화일듯 억지로 맞춘 로맨스 이런 영화를 보고 감동이다 라고 할 수 있다는게 신기 재미감동 느...,1,9,3,2014-10-10 22:28,0
234,봉봉(rkdq****),이 반응들뭐지..노잼이었는데...,1,9,3,2014-10-10 19:16,0
235,mola****,이런류의 영화 별루임.. 불륜으로 갈까 조마조마 했음.. 말도 안되는 뻔한류의 노래에 뮤지컬도 아니고.. 맨날 거기서 거기.. 어떻게 이걸 10점이나 줄생각을 하는지 원.. 완전 속았음,1,9,3,2014-09-26 17:18,0
236,choi****,와ㅋㅋㅋ진짴ㅋㅋ나만볼수없는영화네ㅋㅋ진짜 감동적이라고 꼭 봐야한다고 해서 보러갔는데와 이럴수가 영화 끝나고 불이 켜졌는데도 일어나는 사람이 없음ㅋㅋ정말이지.서..설마.끝??에 그럴리가 불까지 켜졌는데도ㅋㅋ아무도 안일어...,1,9,3,2014-09-10 2:39,0
237,을용왼발(lty7****),명량해협에서발견한진주같은영화,10,9,3,2014-08-23 11:47,관람객
238,Brian Yoon(yoon****),ost는 좋았으나 9.11은 아니다..,1,10,4,2015-02-23 20:55,0
239,솔이(rkdg****),진짜 이해안가네..뭐가 재밋ㄷ?는건지 하나도 모르겟음 보는내내 지루하고 잠옴..뭐 노래는좋드라,1,10,4,2014-09-24 11:27,0
240,Stewie(itsu****),음악빼면 허접하지 그지 없는 설탕 발림 음악영화. 원스는 그냥 얻어걸린 작품이었나보다.,1,10,4,2014-09-23 3:07,0
241,햄치즈(woco****),평점때문에 너무 기대하고간듯.. 음악이 많아서 지루할수있음 밑에분댓글에 공감함 낮보단 밤에 커플보단 솔로로 남자보단 여자가 재밌어할 영화임. 난 낮에본커플이라그런가봄.. 음악나오고하니까 자장가같아서 졸렸음. 다른여자...,1,10,4,2014-09-15 0:58,0
242,kwws****,높은평점으로 기대가너무컸던탓일까8점정도가적당한느낌,1,10,4,2014-08-24 1:24,0
243,김정한(pgak****),원스 너무재미있게 봤는데. 이영화는 내 취향이 아닌가 노래도  스토리도  별로였다.  평점보면 내가 이해못하는  뭔가가 있는듯 한데....,1,11,5,2015-04-05 9:44,0
244,sachorom(himi****),거품이 있는 평점이네요 갠적으로 재미없었어요 지루함,1,11,5,2014-09-25 3:30,0
245,부커티(hadu****),지루하고 도이 아까운영화 !!!,1,11,5,2014-09-21 22:37,0
246,skdaksrjf(rjsc****),키라 나이틀리가 가수같지않아서.. 노래부르는모습이 어색해서  몰입도가 적었습니다.  어색  정말 어색.... 영화내용도  어디서많이 본 영화처럼 지루했고..  노래도 취향이 달라서 느그적느그적 한  목소리에 잠이 솔...,1,11,5,2014-09-14 20:18,0
247,야구르지(97ys****),노래만 생각난다. 노래빼고는..딱히,1,12,6,2015-09-29 22:40,0
248,상큼이(kjiw****),예상했던거보다 진짜재미없었음 친구보고 내가보자했는데 뻘쭘한정도.,1,12,6,2015-09-07 0:54,0
249,랑송(pwk5****),핵노잼  10자이상 쓰기도 버겁다 ㅉㅉ,1,12,6,2015-06-08 5:15,0
250,sunsu(suuu****),우리나라 사람들은 재밌다고 해주니까 대단한 영환줄 알아요 지 줏대가 없어 영화 ㅈ도 볼줄모르는 새,1,12,6,2014-11-10 8:42,0
251,하늘아이(mc1s****),진심 개 재미없다 영화보고 좋단다 머리에 똥뿐인 허세년들,1,13,7,2014-09-15 23:24,0
252,beak****,처음부터 끝까지 재미없음 노래도 거지같음,1,13,7,2014-09-15 0:49,0
253,제니검프(moon****),어떤 삶의 굴곡도 느껴지지않는 그저 운이 좋은 사람들 이야기?,1,15,9,2015-10-01 12:18,0
254,엘프(kiki****),재미없음 ㅡㅡ 시간만날렸네,1,16,10,2015-09-29 1:11,0
255,만두(dmst****),평좋아서 봤는데 개노잼 ㅇㅇ...이런영화 좋아하면 있어보인다고 생각해서 일부러그러는건가? 걍 뭐랄까 평론가얘기처럼 얘기가 너무축축하고 걍개지루함 진짜 인내심을 필요로하는 영화였ㅇ음 5점줬다가 밸런스조절위해 1점줍니다...,1,17,11,2015-06-19 14:13,0
